NIKITA	67	820985477
NIKI	47	1345940546
NICKI	55	1663498924
NEWTON	28	830198268
NEREIDA	58	1202997996
NEDRA	3	1900261165
NATHALIE	18	1719014144
NAKIA	16	895765031
MYRTIS	68	1717968315
MOZELLE	42	1327081297
MOSHE	44	2128838822
MOHAMED	46	794802819
MISTI	7	428139547
MIMI	66	1997888452
MILO	5	1742029841
MIKEL	18	661807109
MICAELA	41	618687647
MI	11	972931104
MELVINA	47	1449765874
MEL	34	1530470729
MEI	13	1683275692
MCKINLEY	69	1878216789
MAXIMO	31	895461815
MAURO	51	659988924
MAUD	43	1642053536
MARLYS	35	1224426517
MARLYN	58	819507114
MARLENA	35	1682028339
MARKUS	68	1985884451
MARIAM	20	1235508811
MARIAH	36	1925091871
MARCELO	53	1915002474
MARCELLE	38	930653144
MAN	45	759344240
MAJORIE	56	1859829062
MAGDA	60	1167803326
MAC	60	1069510484
LYNDON	16	2018808080
LUCILA	27	1556377838
LUANNE	8	1487165330
LOUANN	25	899364305
LORINE	54	820595049
LIZETTE	69	1557273276
LINDY	21	1738809924
LIA	46	632683462
LEONORA	22	1290697870
LEONE	24	1742787783
LENNY	37	524518181
LENARD	0	524013165
LEILANI	44	1103928685
LAWERENCE	4	681352991
LATRICIA	33	2039019093
LATONIA	4	996257093
LAQUITA	17	1060920836
LAN	7	1108113015
KYLA	7	787372978
KORY	62	1125725793
KIP	10	1664192535
KIA	37	1784911710
KEVEN	1	1354232104
KESHIA	6	1579714547
KESHA	16	1261411046
KENTON	28	1980643222
KEENAN	68	1660316841
KARON	64	2088750061
KAROL	3	630596626
JULIANNA	27	1387354118
JULI	58	1013917922
JUDE	53	2145390664
JOVITA	51	1684239475
JOSETTE	49	1237277486
JONAH	26	2052624041
JOHNNA	48	1491576755
JOELLE	33	751882964
JESICA	37	1931878530
JERROLD	26	1415726479
JEFFEREY	22	1653358967
JED	2	1719252649
JEANA	5	1875858743
JANNETTE	18	2069679228
JAMISON	27	1774893355
JACQUELIN	49	2078863368
JACQUE	47	1010120906
IVONNE	25	1837379999
ISAIAS	24	1065374407
IMA	52	2127147127
IDELLA	57	1464899341
HUEY	32	2030359911
HORACIO	11	1432888573
HIPOLITO	19	747257769
HILTON	23	1139120287
HILDEGARD	6	2065680953
HILARIO	20	1637167798
HERLINDA	12	470394923
HELLEN	61	1861882319
HAYLEY	21	2044685129
HASSAN	48	2083275652
HANK	17	1788727015
GREGORIA	68	2000362351
GIUSEPPE	44	1451332808
GINNY	9	943150080
GERTIE	11	2007334245
GERRI	32	1893425247
GERALDO	26	1513286913
GEORGIANNA	62	1752148564
GEORGIANA	26	902658528
GENOVEVA	25	1619530765
GAYE	13	2051827116
GARFIELD	15	480294930
GABRIELLA	12	1219207048
FREDRIC	59	821390751
FLOY	31	2046334115
FLORENCIO	48	1274587320
FERMIN	28	963384087
FABIOLA	22	1667066251
EULALIA	42	1658112985
ENOCH	12	1010580406
EASTER	1	579147287
DWAIN	53	1225431217
DULCE	39	2060130175
DOVIE	60	1434860066
DORTHA	0	2092878185
DORENE	4	2132530967
DORCAS	48	410982164
DONTE	4	1484395584
DONG	26	1661814597
DILLON	54	2129007294
DEMARCUS	20	785140155
DELMER	25	1455565719
DELFINA	42	2118092953
DEBRAH	0	2042052111
DEBI	48	1668128969
DARRICK	57	1136472931
DARLEEN	3	1954458050
DARIO	63	1796409765
DANITA	66	2005952871
DANELLE	16	1765353793
DAMION	66	1248807414
CRISTAL	32	1786826444
CORRIE	69	1728681741
CORDELIA	60	1986190328
COLUMBUS	66	1835691433
COLLETTE	60	1248178482
CLETUS	32	1820825435
CLEMENTINE	69	1704719092
CHIQUITA	64	1218937904
CHET	3	1506168960
CHAUNCEY	50	1429509019
CHASTITY	55	579378279
CHARLINE	12	999905580
CHARLEEN	56	1959746771
CHANTAL	13	865285232
CHANEL	59	1956882793
CANDI	47	954524842
BURL	24	1730806458
BUD	32	1006427901
BRICE	1	1061962380
BRENNA	11	1582679377
BRENDON	11	877297070
BRADLY	38	1603608590
BO	65	464852460
BERTRAM	46	2040650276
BELEN	16	1138577641
BARRETT	57	2034597431
AURA	32	1304085250
AUGUSTUS	4	1379202321
ASIA	63	1636056330
ARIANA	15	1996090279
ANTONETTE	8	1210496752
ANTONE	64	1066102193
ANNAMARIE	64	1981708510
ANISSA	58	1971125372
ANIBAL	54	1424923084
ANDRIA	55	515807431
ANDRA	34	2070636828
AMADO	50	1351679423
ALPHA	38	1725356769
ALAINA	26	402870529
AHMED	64	1186270275
ADELL	56	1473960276
ADALBERTO	50	1607777542
ABRAM	9	1775458946
ZORAIDA	51	1035764388
ZOLA	3	1954642983
ZACKARY	6	1202221627
ZACK	25	585261649
YOSHIKO	24	902664851
YOLONDA	61	2118930689
YASMIN	31	1652174241
XIOMARA	16	1939108822
WINNIFRED	54	1611486582
WINFORD	13	2124778792
WINDY	66	1438335176
WILLIAN	43	1586421905
WILBER	48	1527555920
WES	67	886248809
WAYLON	33	16342732
WARNER	21	553894018
WALTON	59	1947457999
WALLY	15	1982249272
VON	47	1515622394
VIRGILIO	10	1937930913
VINCENZO	31	891681990
VICKEY	14	1955688456
VERGIE	50	377587731
VENITA	66	1890026094
TUAN	10	1229947209
TRESSA	46	966961602
TRESA	4	1449284903
TRENA	17	1609928910
TOYA	14	1266338569
TONEY	57	2027858855
TOMEKA	28	1100826996
TITUS	36	641503654
TIFFANIE	27	696297748
TIERRA	30	1827536393
THUY	1	2049769821
TERESSA	34	1274416259
TERESE	62	1674017943
TEENA	46	355655361
TAWNYA	28	728011183
TAWANDA	61	2126530240
SUSANNAH	42	278950090
STARR	14	1958097145
STARLA	44	1296777737
STANTON	41	2073567872
SOON	1	1633508100
SID	39	2107739337
SHON	26	1352599729
SHIRLENE	44	1789883491
SHERWOOD	39	1514947264
SHERRILL	12	2045296149
SHERITA	32	1739094076
SHERIE	2	295340945
SHAYNA	7	1718730076
SHARLA	50	2141481711
SHARA	46	1857065027
SHANTE	29	400478807
SHANTA	33	1291140222
SHAMIKA	17	1513117962
SHAMEKA	56	1618626358
SHALONDA	59	1366986930
SHAINA	14	1999648029
SHAD	7	767299715
SCARLETT	42	1997385352
SANTO	50	1153172513
SANJUANITA	17	1733097105
SANJUANA	12	1968545788
SAMUAL	13	426240924
SALINA	68	1874615518
RUTHANN	39	226873984
RUEBEN	24	1641488844
RUDOLF	1	1603942726
RUBYE	49	1529021221
ROXANE	18	1227337824
ROSINA	48	1549598446
ROSEANNA	38	1725248432
RONA	61	1640776318
ROLF	39	304724550
RHIANNON	56	659460696
RHETT	29	1947582698
REY	21	441418302
RENATO	43	1162309561
RENALDO	59	1554383254
RAYMON	59	825185212
RAYFORD	16	1252674970
RASHAD	38	1881571605
PRUDENCE	55	1873510798
PORTER	14	1823116455
PHYLISS	31	1405869233
PHYLIS	52	2134887095
PHUONG	19	1903423614
PENNIE	47	752141374
PEGGIE	12	1001552745
PALMER	26	876009850
OSWALDO	37	1411806235
ORPHA	39	1878106102
OK	47	1724768481
NYDIA	17	1304073888
NOVELLA	32	566465311
NOVA	19	2012233598
NILA	55	658873338
NICOLA	12	1852126624
NEVILLE	30	378143735
NENA	30	1858712606
NATIVIDAD	44	892906879
NATHANIAL	36	1617291582
NATHANAEL	58	1462147851
NANNETTE	31	2068252004
NANCI	5	554638703
MYRIAM	25	1452096277
MOSE	62	1723263878
MODESTO	22	2087572520
MITTIE	18	1521479912
MIRIAN	40	2068342079
MIREYA	6	875312417
MIQUEL	40	1162800395
MILAN	16	514882978
MICHALE	14	1339422391
META	47	1161032997
MELONY	20	1285646659
MELINA	66	952984852
MEAGHAN	52	1503954273
MAYBELLE	51	1762603878
MAXIE	61	1420102727
MARYLIN	64	1421778899
MARVEL	14	1860975718
MARTI	20	1347157761
MARQUERITE	61	1416007384
MARNIE	37	717126801
MARITA	26	1862781172
MARILEE	15	1893499188
MARIANN	34	2113583063
MARGARETTE	49	1273173964
MARCELLUS	21	497902922
MARCELINA	50	806548659
MARANDA	52	1784468290
MANUAL	6	1905663907
MALIK	27	484799712
MALCOM	32	1737611359
MAGNOLIA	24	1332990800
MAGDALENE	42	1589168447
MACKENZIE	7	1602625001
LYNWOOD	0	1433271588
LYNDSEY	5	1692379175
LULU	39	736465731
LUIGI	50	1142299513
LUCIUS	9	2049024362
LUCIE	25	1468825838
LOVIE	32	1937718451
LORENZA	18	567124563
LONNY	15	1723680431
LONG	8	2065403609
LIZBETH	3	1198718925
LIZABETH	27	2011115998
LISSETTE	38	1791890337
LISETTE	17	880736955
LISE	48	1998306514
LINO	13	1386991197
LINNIE	65	2101228971
LINNEA	21	861533610
LIDA	0	2047392410
LEN	17	2076597332
LEISA	37	740018259
LEIF	5	914306265
LEATRICE	59	1052460768
LEANDRO	62	1004417072
LAVON	10	1421452709
LAVINA	37	2122966275
LAURETTE	53	1385055498
LAUREEN	10	1897573682
LATOSHA	37	467977471
LASHANDA	12	210291611
LAKESHIA	37	1567826191
LACIE	54	861862947
KYUNG	43	635471095
KYRA	11	1119088360
KYONG	54	1459209149
KRISTOFER	53	1829453391
KRAIG	58	1460470205
KORI	30	562024788
KOREY	45	714476227
KING	4	1953339557
KENETH	54	916891582
KEELY	59	727571784
KASSANDRA	58	1451284405
KAROLYN	20	1366602516
KARISSA	44	2046603151
KAMI	25	1194625529
KALA	60	1718645747
JOYCELYN	15	1517434832
JOSPEH	39	1876942823
JOSEPHINA	5	549594833
JORDON	0	1759471841
JONNIE	4	471588293
JOLEEN	9	1895217748
JOHNSON	18	682932140
JOELLEN	46	2022201953
JOANIE	22	1643719122
JERRIE	65	1179689153
JERRELL	42	1140064034
JEROMY	22	1512684510
JERE	66	1343400641
JERAMY	45	1239390362
JENNI	10	1250780385
JENNETTE	15	1700116022
JENIFFER	44	1951926178
JENELLE	28	977815564
JEANETTA	45	1613542327
JEANE	9	2029653074
JC	59	1381806047
JAROD	3	1554558415
JANINA	40	1534335639
JANEEN	56	1636618465
JAMILA	13	1548522277
JAIMIE	4	375232161
JADA	65	1661630080
JACINTO	42	944068961
ISREAL	37	470912953
INGE	6	952463476
ILSE	20	749738774
ILEANA	36	1709135875
IKE	25	1895233296
HYMAN	49	1375022878
HOYT	5	1510295287
HOSEA	25	1994165609
HORTENSE	48	1818629656
HOLLI	35	2021088058
HOBERT	44	885974939
HERMELINDA	26	2090474227
HERB	58	1645497650
HAYWOOD	44	1080840636
HAYDEN	17	988709454
HARLAND	43	1539869680
HAILEY	41	831449841
HAI	32	1738046960
GRANVILLE	31	1936425785
GRAIG	26	834476343
GISELLE	44	1856332981
GERDA	3	1952860487
GEORGIE	52	427063250
GAYLORD	64	1754148536
GASTON	18	1435470135
GARRET	61	1005363688
GARNET	15	974694375
FRANKLYN	69	1402982821
FRANCESCO	52	2087034528
FLORIDA	6	1193181751
FLORENTINO	33	733642817
FILIBERTO	30	2016868483
FELTON	15	1704031770
FELISHA	32	954606095
FELIPA	48	2102425589
FELICITAS	17	660307290
FAWN	0	1663602368
FAUSTO	3	1877212364
FARRAH	51	621963296
EZEQUIEL	63	900048748
EZEKIEL	64	1230923232
EVONNE	64	1418871841
EVIE	64	663894946
EUSEBIO	19	1301099379
ERASMO	19	2031125171
ERA	35	415930083
ENRIQUETA	40	555283420
ENA	18	1481248225
EMMITT	1	1523566274
ELROY	31	2067200301
ELLSWORTH	8	681653365
ELIZEBETH	44	1676390451
ELENOR	16	906587011
ELDRIDGE	44	416516787
ELDEN	66	1608711242
ELAINA	41	1975290287
EDMUNDO	31	1688584036
EDISON	63	1723286865
EDIE	68	676415949
DOUGLASS	38	1512477831
DORSEY	63	1502729075
DORINDA	24	2119503046
DORI	34	1252584542
DONITA	49	1709361925
DOMENIC	33	924953343
DIAN	46	610653816
DESHAWN	46	1991953217
DEL	46	1223185556
DEANGELO	37	1936406830
DAWNA	1	1377809748
DARRON	25	1376964486
DARON	46	1125101446
DARIA	33	106391180
DARELL	16	1653618445
DARCI	61	2079486323
DANILO	13	471863362
DANIELLA	34	381893698
CRISTOPHER	49	893189737
CRISTOBAL	6	1607815774
CRISTINE	59	1328941736
CORTEZ	41	1033244326
CORINNA	42	1813254636
CORDELL	37	1850472639
CORAL	53	1767062746
COLTON	7	635557882
CLEMENTE	23	1007172340
CLAUD	26	480026011
CINTHIA	35	927829737
CHRISSY	43	787514576
CHERYLE	61	2007507603
CHERLY	57	1219671511
CHELSIE	37	931239124
CHAS	24	1969246036
CHARISSE	8	2068875790
CHANDA	25	1548659211
CEDRICK	39	1159479454
CATINA	38	1699585227
CATHIE	10	1405869327
CARYL	1	662722968
CAROLEE	60	1570463837
CARMAN	50	1768397695
CARLOTTA	19	1445885881
CARLEEN	1	607553746
CARINA	54	2052665661
CANDELARIA	42	1980119535
CAITLYN	39	1825565607
BUSTER	69	1844891839
BUCK	26	1658999967
BROOK	30	1801954775
BRODERICK	17	950669950
BRITTANI	13	1246828882
BRIGETTE	46	1528818752
BOYCE	32	1917954975
BONNY	20	800568715
BLANCH	62	966431138
BERNITA	13	1871118818
BENTON	61	1374300629
BENEDICT	34	1487565025
BAMBI	12	1500356370
ASTRID	5	1759322499
ASHTON	62	1478324211
ASA	32	1695549771
ARTIE	44	2038884945
ARNOLDO	42	1313282957
ARMIDA	58	1803479944
ARLIE	34	1877355270
ARLEN	21	1688592739
ARDITH	58	2083163142
ARDIS	15	1049335347
ARDEN	44	1157831795
ARACELY	54	1327092849
ANTIONE	49	464911264
ANH	24	610204576
ANDREAS	16	1797402975
ANABEL	57	1103465374
AMI	2	664898234
AMBROSE	30	1809358832
ALTAGRACIA	59	366289828
ALONSO	11	1886574057
ALETA	33	1779970670
ALESIA	25	1882913688
ALESHA	60	1758973306
ALDA	67	1524510586
ALBINA	9	738429446
ALANNA	0	1535448211
ADRIANNA	8	2047598216
ADRIANE	24	1743723004
ADELAIDA	17	2021763878
ABBEY	43	1873394217
ZULMA	46	1442794237
ZULA	53	1302733795
ZORA	34	1296599361
ZONA	45	1044690655
ZINA	1	1992751603
ZENOBIA	4	1913183123
ZENA	42	1867784661
ZANDRA	32	720881445
ZAIDA	54	1517816386
YU	50	1658462618
YOKO	24	610448520
YETTA	32	1356543239
WYNONA	69	872845434
WILLENE	32	1321074860
WANITA	28	1525424111
VONNIE	27	1835973858
VIVA	4	938777820
VITA	43	1126205433
VINA	47	897135790
VICENTA	16	1214843273
VERONA	21	758782085
VERNITA	49	1662134964
VERNIE	42	2041988222
VELVA	16	2008115096
VELIA	36	872216310
TRISH	55	1463490001
TRESSIE	59	1037334876
TRACEE	12	2050796255
TIFFINY	7	385270558
THOMASINA	61	1777364602
THERSA	21	1895391990
TESS	13	1547213262
TEODORA	22	2082455325
TENISHA	24	750380151
TAWANNA	64	1943702814
TARSHA	16	1212723972
TANIKA	11	939227799
TANGELA	47	1303968339
TANESHA	14	1646467944
TAMIKO	38	1830269319
TAMIE	28	905898403
TAMATHA	33	1631287362
TAMAR	61	1645074337
TALIA	65	539593329
SYBLE	7	916430630
SUZY	57	1136621975
SUZIE	55	1636106979
SUSANN	64	1520802202
SUNSHINE	69	1811985859
SU	2	1259310093
STORMY	65	795415281
STEPHINE	36	1809002985
STEPHANI	21	1657029055
STEPHAINE	5	1240232828
STEFANI	16	1771485491
STAR	32	1211996270
SIOBHAN	27	1122228479
SIMONA	14	2046370232
SIGRID	5	1463741595
SIBYL	31	1010927991
SHIRLY	60	712552184
SHIRLEE	66	2106777358
SHERRYL	5	542603573
SHERRON	39	2011694942
SHERON	42	217365188
SHERILYN	19	991113854
SHENA	56	903172917
SHAY	38	2109755626
SHAWANDA	10	822817713
SHASTA	0	1953111861
SHAREN	46	549142502
SHAREE	47	1147392832
SHANTELL	48	1472926493
SHANNAN	29	2028152794
SHANITA	67	1205181417
SHANIKA	40	2067926638
SHANI	7	815200815
SHANELL	33	1657110321
SHANDRA	44	1521606900
SARITA	38	886213292
SADE	30	383209403
SABRA	15	2059764011
SABINE	30	1282429157
RUFINA	50	689143085
ROSAURA	67	627345027
ROSARIA	51	1251933962
ROSALVA	24	1096525378
ROSALINE	12	2079168039
RONNA	54	2141475584
ROMANA	15	2003238452
ROLANDA	68	1655631046
RINA	3	1668113654
RENEA	40	2006496921
REGAN	42	826613990
RASHIDA	4	1441723087
RANDA	14	1768948830
RACQUEL	32	1330306286
PINKIE	57	510418399
PAOLA	69	2043400820
PALMA	20	934117287
PAGE	40	1488817308
OUIDA	69	876071133
OTILIA	4	1708544812
OLIVA	56	2125657044
ODETTE	33	1891548938
OCIE	2	1599526520
NORINE	27	365575479
NORENE	46	2135362488
NOELIA	34	2125451144
NINFA	47	888991238
NILSA	53	663561619
NIDIA	12	2145969273
NICOLETTE	34	1507553963
NICOLASA	54	1751767576
NICHOL	20	2102471519
NICHELLE	55	837883702
NIA	26	2146113414
NELLE	15	689456490
NELLA	45	1461140431
NELIDA	42	2145522124
NAKISHA	11	1519702926
NADA	30	1227544741
MYRTICE	34	793600619
MYONG	63	358857289
MY	42	1397554908
MOZELL	47	886429235
MOIRA	10	633784162
MODESTA	44	1969925974
MIRTA	8	1110305774
MIRA	54	1840993610
MINDI	38	492596055
MILISSA	36	1967677131
MICKIE	36	1903291093
MERYL	41	1022790639
MERCY	61	695650835
MELONIE	48	848614971
MEG	28	2131542546
MEE	15	615041744
MECHELLE	69	1541282626
MAZIE	26	2082987875
MATHILDA	16	1639426249
MARYLYN	9	1388045478
MARYLEE	43	1588992913
MARYJO	12	1674430779
MARTINE	51	2102301406
MARRY	42	2136759098
MARLO	51	733173997
MARILOU	47	2083806945
MARIELA	33	1607743473
MARIBETH	66	1763419856
MARGARETE	60	1457917166
MALIA	39	1896470821
MAIRA	9	1210129398
MAEGAN	29	1394182609
MADISON	9	1703168475
MACHELLE	4	1905565647
LYNDSAY	3	1925571327
LYLA	5	1825376993
LYDA	66	2028590975
LUPITA	65	2138263538
LUE	46	1134548604
LUCIENNE	13	910119113
LUCIANA	49	862315103
LUANA	61	2015504346
LU	32	1976433505
LORRETTA	37	472305188
LORINDA	53	1198011930
LORELEI	50	1276390549
LOREEN	45	1309463712
LITA	36	1175642507
LISSA	62	1941213265
LINSEY	11	1562039035
LINH	32	593756622
LINETTE	30	1522124708
LIN	27	2129898859
LIANE	64	1380256808
LIANA	55	1325898018
LI	50	587682415
LESLI	38	770713299
LESLEE	41	1141545652
LENNIE	9	2006732797
LEESA	1	1373729710
LEDA	0	1350955885
LEATHA	15	380725595
LEANDRA	17	1383635895
LAVONDA	3	2056007184
LAVINIA	13	1943329054
LAVADA	39	718655044
LAURENE	27	1034528384
LARUE	45	1522910891
LANITA	29	1645491918
LANI	38	1332230031
LANETTE	3	1518706038
LAI	68	1824286661
LACI	2	1655673064
KYLEE	58	755266533
KUM	7	1208007602
KRYSTYNA	40	1993910842
KRISTYN	23	1247489475
KRISTIAN	47	1504254025
KRISTAN	31	1895707598
KIZZY	37	2079387485
KIRSTIN	31	1878426053
KIMBERELY	45	669480703
KIARA	39	1639669428
KENYATTA	65	1949126583
KENNA	34	2078707304
KELSIE	39	2072512895
KELI	34	1326917010
KEIKO	1	1397298014
KECIA	63	1483864422
KAYLEE	7	1521220575
KATHYRN	57	2058983489
KATHRYNE	2	2017769065
KATHLYN	69	1264138253
KATHLENE	19	1567043879
KASANDRA	66	1829904405
KARRI	12	1876081565
KARLENE	50	986920316
KARIE	66	1872107726
KARAN	59	883124376
KANDY	47	1986588846
KANDICE	10	1702787460
KANDI	44	1550426256
KANDACE	55	1852702219
KACIE	57	2117804768
KACI	49	1590467369
KACEY	28	1478697626
JULISSA	69	211415303
JULIETA	44	2062585353
JULIANN	0	932464619
JUDIE	62	1289076970
JONNA	69	1942111956
JOLYNN	42	1989812898
JOI	37	469531060
JOHNETTA	24	909460191
JOETTA	10	2030176421
JOANA	41	1333573323
JETTIE	5	666825199
JERILYN	18	1085113143
JERALDINE	12	1838251519
JENNIFFER	49	705107743
JAZMIN	22	1623734273
JAUNITA	22	1141355415
JANEY	16	1017995794
JANENE	63	1037015908
JANAE	54	1529507662
JAMMIE	55	556703216
JACKELINE	21	1536543516
JACINTA	1	1442185552
JACALYN	61	1583082463
ISELA	6	1076109873
IRENA	10	2065321067
INGEBORG	25	1193420425
INGA	39	711973499
IN	36	1067396768
ILONA	3	1967527848
ILIANA	61	716080185
IDALIA	50	1209762410
HUONG	41	1872417776
HULDA	6	1506022718
HUI	29	596840137
HORTENSIA	30	1698005220
HOA	10	2141487757
HETTIE	23	1535571579
HEDWIG	35	1248744600
GRETTA	0	1775937019
GOLDA	23	978715107
GLORY	63	1468467286
GLADIS	56	430884708
GISELE	19	1071662122
GIOVANNA	48	582457424
GERALYN	63	456122895
GEORGETTA	5	1520329461
GEMMA	60	678676787
GAYNELL	34	1431042949
FONDA	50	1777461829
FLORENE	57	1962734779
FIONA	17	1824049543
FERNE	33	1789456424
FELISA	48	1523155063
FELICE	65	1686739373
FELICA	21	1825817579
FALLON	66	741913388
EVON	26	1754060904
EVELIA	24	1648832175
EVALYN	12	1956918139
EUN	19	1497636435
EUGENIE	12	1160416401
ETHELYN	6	1634972985
ESTRELLA	44	1128679520
ENEDINA	3	1927505255
EMOGENE	52	662949203
EMELIA	13	1969581699
ELVERA	35	1546439554
ELNA	13	1218389301
ELMIRA	53	781192971
ELFRIEDE	27	1065392122
ELEANORA	41	902218215
ELDORA	63	387345112
ELANA	35	1922554144
EDEN	33	1829680730
EDELMIRA	59	1489088917
EDA	25	894514817
EBONI	6	1474371032
EARTHA	27	1503559101
DORTHEA	29	1954811322
DOROTHA	28	490636190
DOMENICA	57	1353067268
DESIRAE	5	955916019
DENNA	57	342790332
DENEEN	51	1918723200
DEMETRA	64	2085143210
DELPHIA	49	1627099353
DELORA	58	777500359
DEDRA	15	1045053149
DEBBRA	2	1150960406
DEB	42	1878270570
DAVINA	16	1729347206
DAVIDA	18	1864606716
DARLINE	65	1498407534
DARCIE	5	1358918570
DANYELLE	49	80854819
DANNIELLE	65	2109257687
DANIELE	30	482776553
DANICA	14	1334021147
DANI	19	1959378151
CYTHIA	52	1155636762
CYNDI	60	1007039772
CRISTIN	48	1502950909
CRISTI	57	1828254201
CORRINA	6	2109176291
CORENE	9	2034946071
CORAZON	56	113369519
CLETA	32	858703283
CLARIBEL	26	1273315810
CINDA	65	1663322284
CIERRA	61	1261473002
CIARA	18	1948403266
CHUN	18	1750535776
CHRISTIANE	66	1623786554
CHRISTIANA	32	1225365266
CHRISTENE	25	1363451285
CHRISTEL	53	1785355365
CHEYENNE	23	1586752378
CHERRIE	7	614563003
CHERRI	20	901797418
CHERISE	6	1876009542
CHAROLETTE	20	1007193855
CHARLETTE	65	1778897270
CHARISSA	21	322689823
CHANTELLE	46	1729925016
CHANA	5	704585127
CECILY	31	882859522
CATHI	48	2135901590
CASSIDY	28	493773224
CARRI	56	631513127
CARON	23	1028687852
CAROLYNN	50	457885814
CAROLANN	1	1607203302
CARMA	63	2010512131
CARLYN	26	254384427
CARLOTA	48	1752655535
CARIN	68	2097820585
CANDIS	14	970973591
CANDANCE	0	1869979331
CAMI	66	1473364473
BUFFY	7	1444451299
BREE	26	1625716840
BREANNE	0	1095608619
BRANDEE	30	863243463
BOBBYE	42	1742559370
BERENICE	22	1201467317
BEA	65	1123068336
BARBIE	15	1298208578
BAILEY	47	1236777862
AYESHA	29	1493480606
AWILDA	50	2144735622
AUREA	14	1701970570
AUDRY	69	1697974127
ASHLY	69	1975737851
ASHLIE	49	956114427
ASHELY	7	369028871
ASHA	8	1657379704
ARLETTE	49	1409059154
ARIELLE	25	1783132925
ARCELIA	47	1021593051
ANTONINA	55	1194180958
ANNELIESE	49	236681352
ANNABEL	21	1581396047
ANITRA	42	1232759825
ANIKA	47	1201284816
ANGLEA	4	1741355447
ANGELLA	31	1836823689
ANASTACIA	68	1154502585
AMERICA	35	1154426087
AMADA	27	1559548867
ALYSIA	51	2018335804
ALYCIA	45	1666386021
ALMEDA	35	1025466329
ALIDA	21	1000031895
ALEXIA	45	978384816
ALETHEA	21	685483285
ALENA	29	898072432
ALBERTINE	18	683797934
ALBERTHA	17	1255548785
AJA	60	611777431
AGUSTINA	48	1650154968
AFTON	33	1596147013
ADRIA	52	328288218
ADINA	10	1869790697
ADELLE	14	1576187017
ADELLA	17	1894498818
ADELIA	52	1101212325
ZULEMA	57	1458599412
ZOFIA	69	2063570586
ZITA	9	1014490729
YUN	40	1835943112
YUKO	44	1075848824
YUKIKO	45	1396613295
YOLANDO	8	1439737297
YOLANDE	45	1905475834
YING	6	1200682502
YI	46	1030158566
YEN	0	2106387683
YEE	6	1535480934
YANIRA	30	1922195034
YANG	40	993421085
YAN	17	1821542541
WONDA	31	1043266963
WILLIA	23	1928095319
WILLETTE	37	966391441
WEI	60	219357555
WALTRAUD	32	1336230045
WAI	6	1492668370
VIVIENNE	11	1347567507
VIVIEN	54	1772415428
VIVAN	7	1420507284
VIOLETTE	48	1839072371
VINNIE	24	1079426849
VINCENZA	44	1186717502
VETA	61	942086336
VERSIE	31	905459930
VERNETTA	41	1329823113
VERLIE	5	978579085
VERLENE	61	1881303691
VERENA	69	1235623786
VERDIE	38	1782625881
VERDELL	34	1104948746
VEOLA	17	1914919398
VENICE	34	1501425369
VENA	35	1637684482
VELVET	66	1329532251
VELLA	50	866339832
VANNESSA	58	1997103174
VANITA	8	1370233792
VANESA	60	1766413423
VANDA	32	1564207983
VALLIE	36	1757038558
VALERY	30	2018964040
VALDA	46	901715903
USHA	37	1365544992
TYESHA	64	1411904341
TWANA	35	981995411
TUYET	54	1962526726
TRULA	67	1984615858
TRUDIE	17	1409046233
TRUDI	40	1781162979
TRINITY	2	1595241983
TRANG	35	1708838310
TOWANDA	23	2035412467
TOSHIKO	67	1802237013
TONIE	54	2138705422
TONDA	62	2079605694
TOMOKO	4	754607937
TOMIKA	49	649826835
TINY	36	1895088719
TIESHA	34	1035043789
TIANNA	36	1429863438
THU	17	2037012765
THRESA	41	1205911278
THOMASINE	38	1210399468
THERESIA	33	633734620
THEOLA	20	1342034663
THAO	63	1703084900
THALIA	20	1848448031
TESHA	41	2092863332
TERRESA	58	1350909225
TEREASA	44	1671272939
TEQUILA	37	2115937154
TENNILLE	65	2103640873
TENNIE	36	1341037766
TEMEKA	9	610066491
TAWNY	38	1501177293
TASHIA	29	1863214529
TARAH	36	1856395353
TANNA	58	1242633675
TANJA	53	1831929608
TAMMARA	3	454828221
TAMICA	52	1377052794
TAMESHA	48	1701007275
TAMEKIA	2	936338631
TAMEIKA	52	1044402556
TAMALA	66	1385593727
TAM	37	1990804965
TALITHA	26	1525839096
TALISHA	38	1488352932
TAKISHA	39	1625951542
TABETHA	6	1321288581
SYREETA	44	518946945
SYNTHIA	30	1553747356
SUZANN	30	1992135476
SUK	0	1356261380
SUELLEN	55	1947620615
SUEANN	18	2012458744
SUDIE	21	2054682469
STEPHANE	27	1521913824
STEFFANIE	7	2074708421
STEFANIA	44	1310556540
SPRING	30	1190675111
SORAYA	26	981917918
SOOK	28	1342041905
SOO	59	1230734619
SONG	13	889421099
SOMMER	68	2070332049
SOLANGE	43	1804328590
SO	44	1978519771
SLYVIA	2	1930912118
SKYE	40	2032261709
SINDY	44	1827740321
SILVANA	68	1600566545
SILVA	6	1363731574
SIGNE	38	1327100218
SHU	64	1073603204
SHOSHANA	23	785982673
SHONNA	21	620085588
SHONA	27	1197833741
SHIRLEEN	21	1116609445
SHIRA	56	1506744570
SHERY	54	1348716947
SHERRELL	3	488377219
SHERLYN	2	1760950898
SHERLY	36	1026818859
SHERLEY	23	922796628
SHENITA	44	2140274949
SHEMIKA	33	1804376097
SHELBA	25	1880944198
SHELA	57	1210579877
SHEILAH	44	1733178337
SHEA	66	1285357140
